"corruption","crime_US_weight","deport_convict","deport_convict_d","deport_convict_lead","deport_nonconvict","deport_nonconvict_d","GDP_growth","GDPpercapita_const2010USD_log","gini_mkt","homrates_unodc","homrates_who","income_group","instr_benef_medicaidpregn_lag1","instr_enforce_everify_lag1","iso3","polity2","pop_sh14","population_log","region","remittances_GDP","urban_interp","war_intrastate","year","yr_sch"
NA,470.254964539007,37.8690910026922,1.6150002994805,3.819449429327,35.4598210124107,2.9008079702436,0.71311775,8.36804822295153,50.5,47.72,19.5846253857435,"Upper middle income",0.703647416413374,0.0314083080040527,"BLZ",NA,36.34420522,12.6569221246729,"Latin America & Caribbean",5.877405699,51.8,0,2009,11.2029239894652
NA,420.536372847011,45.5204486230345,3.819449429327,-20.8546687229202,18.1717048333486,-18.8340660189335,3.824748783,8.38907896637978,NA,40.365,37.8419560900011,"Upper middle income",0.800405268490375,0.0618034447821682,"BLZ",NA,34.34382434,12.7269505751477,"Latin America & Caribbean",4.826178303,53.1,0,2012,11.4273660368716
NA,NA,NA,11.8004045853001,-3.53553194698746,NA,NA,0.599613153,11.0568210619913,NA,NA,3.38327675175213,"High income: nonOECD",NA,NA,"BMU",NA,NA,10.9907017962519,"North America",NA,NA,0,1994,NA
NA,NA,8.84452754524246,-3.53553194698746,4.67320249955876,NA,NA,4.6,11.1508708815415,NA,NA,4.15266930577442,"High income: nonOECD",NA,NA,"BMU",NA,NA,11.0103490560126,"North America",NA,100,0,1997,NA
NA,548.305324675325,12.1800598419225,4.67320249955876,4.4326315340591,NA,NA,9.317155577,11.2896362781767,NA,NA,0.815860324712409,"High income: nonOECD",NA,NA,"BMU",NA,NA,11.0321924815114,"North America",NA,100,0,2000,NA
NA,507.573896103896,16.63296269507,4.4326315340591,NA,NA,NA,3.410706204,11.3541787443263,NA,NA,0.789577575996842,"High income: nonOECD",0.423376623376623,0,"BMU",NA,NA,11.0560354748699,"North America",NA,100,0,2003,NA
NA,452.488311688312,9.15403419944983,NA,-7.5389572922384,9.16674351621333,NA,-5.284177149,11.4007776473804,NA,8.535,0,"High income: nonOECD",NA,NA,"BMU",NA,NA,11.091879604895,"North America",23.18255808,100,0,2009,NA
NA,399.654675324675,12.3796195323443,-7.5389572922384,4.557406083791,5.40979114500775,-2.96829485089523,-4.834540171,11.3089453077646,NA,11.04,5.4125877674046,"High income: nonOECD",0.557142857142857,0.190909090909091,"BMU",NA,NA,11.0790300176665,"North America",21.5037033,100,0,2012,NA
NA,NA,11.8897271844279,4.557406083791,NA,NA,-0.0413522514584601,NA,NA,NA,6.43,3.836816958606,"High income: nonOECD",0.603896103896104,0.480519480519481,"BMU",NA,NA,11.0857514136998,"North America",NA,100,0,2015,NA
2,542.72593778591,0.342978238052839,0.120820457674833,0.248484433590342,2.4452089868515,1.62553776966839,2.711339837,7.40111434915378,52.7,NA,0.131145346308845,"Lower middle income",0.61619396157365,0,"BOL",8,37.34806059,15.9914456698748,"Latin America & Caribbean",1.956932357,63.2,0,2003,8.45400269323257
2,525.807822506862,0.668256558283193,0.248484433590342,-0.103741843256313,2.88781360092884,0.70570759155742,4.797008824,7.479834151596,50.6,6.805,NA,"Lower middle income",0.631747483989021,0,"BOL",8,36.26479452,16.0437313074827,"Latin America & Caribbean",5.265289553,64.7,0,2006,8.48248492843238
2,468.158554437328,0.557929083858412,-0.103741843256313,0.364708373994836,2.30395567200115,-0.83927327003459,3.357001259,7.56721128332214,46.1,8.705,NA,"Lower middle income",0.526989935956084,0.0283623055809698,"BOL",7,35.11235253,16.0936746714723,"Latin America & Caribbean",6.101098489,66.1,0,2009,8.34136492843238
1.5,409.861939615737,0.920414391351515,0.364708373994836,-0.573060211050312,0.784382951701145,-1.73868164282435,5.122274661,7.66029552989848,43.5,11.305,NA,"Lower middle income",0.733760292772187,0.0965233302836231,"BOL",7,33.81976411,16.14171490722,"Latin America & Caribbean",4.100250135,67.5,0,2012,7.99214275048666
3,NA,0.015099451740167,0.0193152472626109,0.000794362047657,0.056486694263691,0.02273237202726,5.334551702,9.02632246006512,62,NA,19.9114117294846,"Upper middle income",NA,NA,"BRA",8,33.55063194,18.8888396915687,"Latin America & Caribbean",0.370534948,NA,0,1994,5.38866447727013
3,NA,0.0201374869857338,0.000794362047657,0.0184212670185757,0.116550074477937,0.116675198624022,3.395028637,9.07684029977546,61.9,NA,23.8604775021404,"Upper middle income",NA,NA,"BRA",8,31.87841459,18.9367635087051,"Latin America & Caribbean",0.177989243,79.1,0,1997,5.96586691858468
3,558.698355068168,0.0350128582361674,0.0184212670185757,0.0745748847982391,0.457945843215269,0.407619507852868,4.11256491,9.08002530326069,61.1,NA,25.3390838400392,"Upper middle income",NA,NA,"BRA",8,30.12024177,18.9819385373444,"Latin America & Caribbean",0.20591203,81.2,0,2000,6.52
4,519.725681683462,0.0936207138499801,0.0745748847982391,0.182784287042572,1.65560473734643,1.38377084811347,1.141007013,9.09502554548394,59.7,NA,27.7666999129642,"Upper middle income",0.571576763485477,0,"BRA",8,28.51079258,19.0221629125041,"Latin America & Caribbean",0.409564322,83.1,0,2003,7.00483071109584
2,514.531127741553,0.531721501386705,0.182784287042572,-0.098783497223483,2.48224624262963,-0.03246534579014,3.961902656,9.18623991523193,57.2,NA,25.7123637941692,"Upper middle income",0.581505631298162,0,"BRA",8,26.90104764,19.0573232428253,"Latin America & Caribbean",0.296771608,84.7,0,2006,7.42269973663117
3,458.882216953171,0.194887417470973,-0.098783497223483,0.012326481929208,1.75438431131026,-0.22152421285176,-0.125873062,9.26294314177645,55.6,23.095,25.95708906269,"Upper middle income",0.566390041493776,0.0434202726733847,"BRA",8,25.40872517,19.0879766203981,"Latin America & Caribbean",0.173312869,86.1,0,2009,7.78269973663117
2.5,400.692745998814,0.244112380787835,0.012326481929208,-0.074488632383698,1.19649732080088,-0.72794147205452,1.921150318,9.36487808603889,55.3,25.095,27.1668253126629,"Upper middle income",0.647228808535863,0.0869887374036752,"BRA",8,23.91077232,19.1166289130787,"Latin America & Caribbean",0.112935455,87.2,0,2012,8.08555092179091
2.5,NA,0.137994389324581,-0.074488632383698,NA,0.336161257160745,-0.639017087742994,-3.769252669,9.33451596982094,54.6,27.22,NA,"Upper middle income",0.66212211025489,0.364256075874333,"BRA",8,22.51027942,19.1432027680869,"Latin America & Caribbean",0.160613517,88,0,2015,NA
NA,NA,NA,8.69573768955019,5.8814954144892,NA,NA,2.000000125,9.4466762352194,47.3,NA,7.77870843526403,"High income: nonOECD",NA,NA,"BRB",NA,23.04187262,12.4837611986962,"Latin America & Caribbean",2.658863425,NA,0,1994,8.83715699072484
NA,491.261324687355,18.0229619933397,0.577075698101901,-3.4579564330918,2.94155524648619,-0.0328170067440201,2.171253823,9.61011652931334,48,NA,9.93289358435448,"High income: nonOECD",0.771653543307087,0,"BRB",NA,21.12591733,12.5145054251201,"Latin America & Caribbean",3.98491534,40.1,0,2003,9.08925434558571
NA,476.170217693377,17.4896551096249,-3.4579564330918,-1.9791928663749,2.73371958270785,-1.85506264886155,5.668590896,9.70794476457626,48.3,11.655,11.829489819938,"High income: nonOECD",0.778138026864289,0,"BRB",NA,20.54726784,12.5246681847753,"Latin America & Caribbean",2.056902533,41.9,0,2006,9.44010135348677
NA,422.046873552571,13.4955053938953,-1.9791928663749,1.9877832731048,3.05611955945999,2.49133731728364,-4.041023843,9.6757393360044,48.6,7.92,12.6051948665339,"High income: nonOECD",0.758684576192682,0.0356646595646132,"BRB",NA,20.01508241,12.5370656126191,"Latin America & Caribbean",2.581750083,43.8,0,2009,9.52242135348677
NA,401.399814729041,13.1598302961149,1.9877832731048,-10.6934411838973,3.02423084119623,-1.46820089498467,0.298399494,9.67777399533409,NA,8.715,1.96007854569299,"High income: nonOECD",0.810097267253358,0.0509495136637332,"BRB",NA,19.58698084,12.5481896348018,"Latin America & Caribbean",2.600929821,46.1,0,2012,9.10640526279629
NA,NA,4.22832399584504,-10.6934411838973,NA,0.705753656686134,-2.84106042580393,0.901631954,9.67735607619149,NA,9.865,NA,"High income: nonOECD",0.821676702176934,0.206113941639648,"BRB",NA,19.36583667,12.5574933098864,"Latin America & Caribbean",2.362863133,48.9,0,2015,NA
4,NA,0,0,0,0,0,-1.471171572,10.5023250808221,NA,NA,2.75876248844366,"High income: nonOECD",NA,NA,"BRN",NA,32.37971016,12.650880254247,"East Asia & Pacific",NA,69.6,0,1997,8.07461846788045
3,NA,0,0,0,0,0,2.849421858,10.4891442236668,NA,NA,1.21311979336557,"High income: nonOECD",NA,NA,"BRN",NA,30.64628902,12.7166212309246,"East Asia & Pacific",NA,71.1,0,2000,8.22
2.5,NA,0,0,NA,0,0,2.903955477,10.5241274237363,NA,NA,0.571269223379227,"High income: nonOECD",NA,NA,"BRN",NA,28.92166989,12.7753247121807,"East Asia & Pacific",NA,72.6,0,2003,8.35634958433528
6,NA,3.49057284256983,2.98983091762822,-1.94280649807206,0.716018257006039,0.163025343264479,4.493474619,10.5158037243157,44.9,NA,1.76745645962987,"High income: OECD",NA,NA,"CAN",10,20.53021223,17.1866577893599,"North America",NA,NA,0,1994,10.6675871384404
6,NA,1.41518701024578,-1.94280649807206,0.35307622957613,0.767948791276899,0.284839631219938,4.279812433,10.570494871934,45.4,NA,1.5797240090053,"High income: OECD",NA,NA,"CAN",10,20.04392514,17.2162811819116,"North America",0.07541432,78.6,0,1997,10.7507589694263
6,526.261582399401,1.72703510940827,0.35307622957613,-0.35736336413722,1.65313297419911,0.66911481350656,5.182690286,10.6836900979724,46.5,NA,1.51626034266166,"High income: OECD",NA,NA,"CAN",10,19.16202986,17.2420409974944,"North America",0.074722927,79.5,0,2000,10.95
5,490.743434243958,1.5542000211487,-0.35736336413722,-0.0208900258997202,1.31859336833845,-0.45606613187114,1.802273312,10.7197327611232,46.8,NA,1.44214168117388,"High income: OECD",0.492781312166394,0,"CAN",10,18.26572795,17.2710698543124,"North America",0.075334824,79.9,0,2003,11.566932545517
5,488.99701404345,1.36426519742761,-0.0208900258997202,-0.0557303660564499,3.22038652165385,1.78940202351741,2.623412623,10.7796859359253,46.8,1.96,1.63891864807707,"High income: OECD",0.540741762029505,0,"CAN",10,17.39195282,17.2989176821982,"North America",0.082535347,80.2,0,2006,12.216170168327
5,436.662714935692,1.14336619060546,-0.0557303660564499,-0.14084968204196,2.78631531388416,-0.33947487555277,-2.949587643,10.7481489161324,47.1,1.82,1.71821255311034,"High income: OECD",0.546158239940123,0.0375017234247897,"CAN",10,16.65383884,17.3308865909909,"North America",0.087157908,80.5,0,2009,12.416250168327
5,389.819302357645,1.15818500249581,-0.14084968204196,-0.3824478116165,2.10986235934611,-1.02529111884437,1.745472283,10.7939320455489,47.3,1.66,1.47660601171069,"High income: OECD",0.631600716944713,0.131728742786236,"CAN",10,16.26782611,17.3637058133053,"North America",0.068784278,80.8,0,2012,11.8048444108554
5,NA,0.781852045906258,-0.3824478116165,NA,1.08575449785862,-0.63988624772101,0.941675857,10.8219733790263,47.1,1.57,NA,"High income: OECD",0.659628528096748,0.379488290559571,"CAN",10,15.97792627,17.3948153515943,"North America",0.085222103,81.1,0,2015,NA
5,NA,0.0494239551743558,-0.000767359057000302,0.0131704911104511,0.0847243501275613,0.0272538992223688,2.312047342,11.0460392510521,39.3,NA,1.24973945077939,"High income: OECD",NA,NA,"CHE",10,17.7279281,15.774041584769,"Europe & Central Asia",0.42171201,73.4,0,1997,9.7629870559945
5,536.526202196138,0.0627938995842876,0.0131704911104511,0.012158309156719,0.125548578891983,0.05436686868225,3.946102508,11.1167040984864,38.7,NA,0.89362223576844,"High income: OECD",NA,NA,"CHE",10,17.44941226,15.7874016879132,"Europe & Central Asia",0.365709625,73.3,0,2000,9.78
4.5,497.935516849678,0.0820594023543259,0.012158309156719,0.0518645679015026,0.191624141826719,-0.00322855185183502,0.049708149,11.1116846876496,39.3,NA,0.85541962035739,"High income: OECD",0.630443014009845,0,"CHE",10,16.80331842,15.8087132877855,"Europe & Central Asia",0.434465592,73.3,0,2003,10.0884183716936
4.5,490.460545248012,0.100424967586295,0.0518645679015026,-0.0647475378217942,0.114081336163993,-0.0830743778551263,4.012785508,11.1894359660926,40.3,0.905,0.717556437016958,"High income: OECD",0.640666414237031,0,"CHE",10,16.01420695,15.8282691475238,"Europe & Central Asia",0.416591234,73.3,0,2006,10.8794183808542
4.5,436.999621355547,0.0671256868760463,-0.0647475378217942,-0.0188523999831881,NA,NA,-2.129618511,11.196858095674,40.8,0.685,0.636252579768211,"High income: OECD",0.636122680802726,0.0473305566073457,"CHE",10,15.2533468,15.8624070843533,"Europe & Central Asia",0.432426777,73.5,0,2009,12.3473383808542
5,392.832639151836,0.0629249939330071,-0.0188523999831881,-0.02587202471829,0.0941872604648375,NA,1.048102636,11.222126985429,41.2,0.57,0.528076047298399,"High income: OECD",0.717152593714502,0.124195380537675,"CHE",10,14.85882762,15.8945596476449,"Europe & Central Asia",0.362314684,73.9,0,2012,14.6825956670102
5,NA,0.0303918408751169,-0.02587202471829,NA,NA,NA,0.842236938,11.2328521037871,41.7,0.595,NA,"High income: OECD",0.742143127603181,0.297235895494131,"CHE",10,14.78477347,15.9296428564821,"Europe & Central Asia",0.37053083,74.6,0,2015,NA
3,NA,0.193100091446582,0.12506230877233,0.128525313287543,0.139395975355887,-0.043842900673902,5.030197977,8.92250523301032,53.6,NA,2.74776829289875,"High income: OECD",NA,NA,"CHL",8,29.15848821,16.4610744595697,"Latin America & Caribbean",NA,NA,0,1994,8.7206552433299
4,NA,0.24963498860119,0.128525313287543,0.021111614977844,0.31129712970318,0.232350517510914,7.427889808,9.1036033006335,53.4,NA,2.79328870993016,"High income: OECD",NA,NA,"CHL",8,28.26399888,16.5030066294632,"Latin America & Caribbean",NA,85,0,1997,8.87575233253178
4,580.257135874878,0.385950517758387,0.021111614977844,0.051940367757558,0.546310521223035,0.307116174029624,5.326938419,9.15579025019489,53.1,NA,4.07358983964444,"High income: OECD",NA,NA,"CHL",9,27.11566995,16.5409260393593,"Latin America & Caribbean",0.017081737,85.9,0,2000,9.07
2.5,535.110997067449,0.327455312713299,0.051940367757558,-0.018435396425941,0.855566204990879,0.261667970111774,4.091047685,9.22441406926548,52.2,NA,5.30852833424909,"High income: OECD",0.522727272727273,0,"CHL",9,25.61718561,16.5754915102353,"Latin America & Caribbean",0.015599498,86.9,0,2003,9.42827253864651
4.5,522.687414467253,0.372714700624894,-0.018435396425941,0.048285991203646,1.07462869934666,0.190527567484884,6.317176343,9.37872796880895,50.8,3.6,5.75105224792698,"High income: OECD",0.532502443792766,0,"CHL",10,24.11253771,16.607889162321,"Latin America & Caribbean",0.001615112,87.9,0,2006,9.76262498568648
4.5,462.932991202346,0.412026714210626,0.048285991203646,-0.05775801437227,0.830204464054142,-0.331427245825858,-1.564239443,9.4147854839942,50.2,3.635,4.84641173692128,"High income: OECD",0.50830889540567,0.0281036168132942,"CHL",10,22.86180374,16.6386404105371,"Latin America & Caribbean",0.00255236,88.8,0,2009,9.84142498568648
4.5,406.347849462366,0.432684536080839,-0.05775801437227,-0.127358709651878,0.322419414216048,-0.553750665222706,5.318628,9.55457832932547,48.6,3.1,4.27261303949439,"High income: OECD",0.61217008797654,0.10019550342131,"CHL",10,21.79263636,16.6667802534457,"Latin America & Caribbean",0.063674179,89.2,0,2012,9.48721255009733
2,485.599347065807,0.0106719617621564,-0.000797694338694699,7.22726102975989e-05,0.0892887711407113,0.0518300138252968,12.71947902,8.02920633740691,52,1.48,NA,"Upper middle income",0.775563897712324,0,"CHN",-7,19.26857438,20.9940712971417,"East Asia & Pacific",0.156950792,43.5,0,2006,7.3415398419787
2.5,434.987016716399,0.0121665717569648,7.22726102975989e-05,0.0052587106315737,0.0572178047310439,-0.0313980127093236,9.399813171,8.32894326354507,52.5,1.11,NA,"Upper middle income",0.768328680976674,0.0240799563641031,"CHN",-7,18.06077524,21.0093916991309,"East Asia & Pacific",0.180226486,46.1,0,2009,7.4717798419787
2,398.173666057048,0.0157718756433172,0.0052587106315737,-0.0068669318689167,0.0608185576222866,-0.0008981841635569,7.85626211,8.58224283696997,52.5,0.86,NA,"Upper middle income",0.855696730516251,0.0632078801296243,"CHN",-7,17.64884349,21.0238851117399,"East Asia & Pacific",0.199352012,49.1,0,2012,7.58393055307454
3.5,475.819877675841,0.0574643019369564,-0.0099939435919511,0.0671223461034119,0.258589358716304,-0.042179381722795,1.931850591,7.07084156850077,45.3,5.165,NA,"Lower middle income",0.328236493374108,0.0815494393476045,"CMR",-4,43.57521747,16.7824595899518,"Sub-Saharan Africa",0.708626936,57.6,0,2009,6.05714172907363
2,409.044342507645,0.0958401215410931,0.0671223461034119,-0.0704097455234579,0.198371910631901,-0.127217803706152,4.588738701,7.10695382973445,45.8,3.685,NA,"Lower middle income",0.771661569826707,0.171253822629969,"CMR",-4,43.37933715,16.8639483207891,"Sub-Saharan Africa",0.722981731,59.9,0,2012,6.3733239482423
2,NA,0.0600577156385518,-0.0704097455234579,NA,0.0820129300640449,-0.0167658485336115,5.773247581,7.19495050069133,NA,4.285,NA,"Lower middle income",0.787971457696228,0.273190621814475,"CMR",-4,43.03659608,16.9437840716035,"Sub-Saharan Africa",0.781498566,62,0,2015,NA
3,NA,3.02786431951096,3.06142279906427,0.71332668776664,0.709719106806408,-1.7293748366704,5.835811494,8.45089136211084,53.4,NA,78.3221716165962,"Upper middle income",NA,NA,"COL",9,34.81069187,17.4216477910784,"Latin America & Caribbean",1.1852007,NA,0,1994,6.36720032978358
2,NA,3.42932651906915,0.71332668776664,-0.41790108397519,0.953796888247237,0.697961269647473,3.430293678,8.5073946260881,53.9,NA,62.0222129976711,"Upper middle income",NA,NA,"COL",7,33.28082861,17.4699385937363,"Latin America & Caribbean",0.725222817,71.2,0,1997,6.68275694950189
2,616.518688960669,3.67353802473358,-0.41790108397519,-0.36804170026262,1.50242189517708,0.25215975236115,4.419993,8.46887814123228,54.2,NA,68.0173489011816,"Upper middle income",NA,NA,"COL",7,31.53264094,17.5144383084296,"Latin America & Caribbean",1.611951294,72.1,0,2000,6.9
3,562.062090062702,3.34579617152419,-0.36804170026262,-0.1475538622735,1.78305561737603,0.18413361767328,3.918271904,8.50632595026928,53.7,NA,66.1467904380742,"Upper middle income",0.436215086452594,0,"COL",7,29.95912593,17.5567962731385,"Latin America & Caribbean",3.248700592,73,0,2003,6.92800993473033
3,548.485855975679,3.06983911806513,-0.1475538622735,-0.50669771922882,3.1065909185622,1.5707861850818,6.697515258,8.62993862470056,53.8,38.12,42.3096438536893,"Upper middle income",0.441953258597758,0,"COL",7,28.46965541,17.5959596137258,"Latin America & Caribbean",2.398152668,73.9,0,2006,7.22537409824802
3,481.741523845715,2.44118922309802,-0.50669771922882,-0.22453303322161,3.43082054248647,0.12243175483253,1.651549245,8.71248287324871,52.5,33.62,40.4997148247964,"Upper middle income",0.431008930267908,0.0359490784723542,"COL",7,26.87154166,17.6313790092044,"Latin America & Caribbean",1.764106188,74.8,0,2009,8.32737409824802
2.5,416.007140414212,2.25432652251495,-0.22453303322161,-0.66831017361274,1.48854890154553,-2.35764613130685,4.043943806,8.82313633607848,51.7,32.67,34.7457364191464,"Upper middle income",0.51651149534486,0.0772943188295649,"COL",7,25.4925533,17.6631331660487,"Latin America & Caribbean",1.087128159,75.7,0,2012,10.6741906561319
2.5,NA,1.68971046806835,-0.66831017361274,NA,1.31610260093569,0.46361835808847,3.052016573,8.91545675064082,51,27.21,NA,"Upper middle income",0.532281968459054,0.490936728101843,"COL",7,24.28677059,17.6914647753004,"Latin America & Caribbean",1.605275599,76.6,0,2015,NA
